,customer_id,call_failure,complaints,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,age,customer_value,churn
2504,2504,6,0,37,1,2518,56,7,30,2,Pay as you go,active,25,147.33,False
2505,2505,14,0,37,2,3900,80,28,25,3,Pay as you go,active,30,271.2,False
2506,2506,7,0,37,1,2485,37,281,15,3,Pay as you go,active,30,1224.88,False
2507,2507,16,0,36,3,9240,119,140,40,3,Pay as you go,active,30,934.36,False
2508,2508,10,0,37,1,13898,167,7,41,3,Pay as you go,active,30,590.6,False
2509,2509,10,0,37,2,4640,81,7,22,3,Pay as you go,active,30,216.84,False
2510,2510,9,0,37,1,6043,93,7,9,3,Pay as you go,active,30,273.44,False
2511,2511,12,0,37,0,2363,52,7,14,3,Pay as you go,non-active,30,124.6,False
2512,2512,28,0,37,4,15265,223,50,29,3,contractual,active,30,819.52,False
2513,2513,7,0,37,2,3220,25,479,5,3,Pay as you go,active,30,2045.8,False
2514,2514,12,0,36,1,15610,180,146,27,2,Pay as you go,active,25,1367.55,False
2515,2515,6,0,36,2,6625,84,182,23,3,Pay as you go,active,30,996.36,False
2516,2516,5,0,36,0,1000,12,7,8,2,Pay as you go,non-active,25,77.04,False
2517,2517,5,0,37,0,835,12,9,5,3,Pay as you go,non-active,30,69.88,False
2518,2518,5,0,36,0,305,6,7,2,2,Pay as you go,non-active,25,45.495,True
2519,2519,6,0,36,1,7633,125,380,40,3,Pay as you go,active,30,1830.32,False
2520,2520,10,0,36,2,11590,152,7,44,4,Pay as you go,active,45,311.05,False
2521,2521,11,0,36,2,6843,73,104,34,2,Pay as you go,active,25,779.22,False
2522,2522,26,1,32,0,1080,45,12,14,3,Pay as you go,non-active,30,93.0,True
2523,2523,24,0,35,9,10560,91,7,39,5,Pay as you go,active,55,170.265,False
2524,2524,16,0,35,2,5943,96,22,21,2,Pay as you go,active,25,370.755,True
2525,2525,5,0,33,1,2965,20,7,11,3,Pay as you go,active,30,147.4,False
2526,2526,12,1,34,0,3115,39,7,13,3,Pay as you go,non-active,30,154.16,True
2527,2527,12,0,35,0,2393,42,30,28,4,Pay as you go,non-active,45,135.875,True
2528,2528,5,1,35,0,305,6,7,2,3,Pay as you go,non-active,30,40.44,True
2529,2529,5,0,35,1,1793,23,7,3,4,Pay as you go,active,45,62.9,False
2530,2530,6,0,32,2,6910,95,10,19,5,Pay as you go,active,55,120.075,False
2531,2531,5,0,35,0,305,6,7,2,4,Pay as you go,non-active,45,25.275,True
2532,2532,5,0,35,1,305,6,7,2,5,Pay as you go,active,55,15.165,False
2533,2533,28,0,30,4,16200,236,7,77,2,contractual,active,25,771.12,False
2534,2534,9,0,33,4,7090,114,267,30,3,contractual,active,30,1356.16,False
2535,2535,5,0,35,1,3843,80,7,25,3,Pay as you go,active,30,184.92,False
2536,2536,6,0,34,0,1790,42,34,17,3,Pay as you go,non-active,30,209.28,False
2537,2537,9,0,35,1,2905,51,171,20,2,Pay as you go,active,25,902.52,False
2538,2538,7,0,26,2,1440,34,189,8,3,contractual,active,30,814.96,False
2539,2539,7,0,25,1,1693,37,26,65,5,Pay as you go,active,55,64.95,False
2540,2540,14,0,26,0,825,23,7,4,3,Pay as you go,non-active,30,61.92,False
2541,2541,5,0,25,0,305,6,17,2,4,Pay as you go,non-active,45,50.275,False
2542,2542,13,0,24,1,1350,30,15,10,2,Pay as you go,active,25,129.6,False
2543,2543,5,0,24,1,3350,59,7,20,3,Pay as you go,active,30,164.36,False
2544,2544,5,0,17,1,1820,24,24,11,3,Pay as you go,active,30,169.76,False
2545,2545,19,0,16,2,6518,139,81,39,2,contractual,active,25,664.065,False
2546,2546,15,0,14,1,9058,169,69,37,5,Pay as you go,active,55,241.905,False
2547,2547,11,0,15,4,2978,43,27,16,3,Pay as you go,active,30,228.84,False
2548,2548,5,0,8,2,4515,38,211,7,3,Pay as you go,active,30,1026.12,False
2549,2549,6,1,8,2,1613,17,7,4,3,Pay as you go,active,30,93.2,True
2550,2550,17,0,40,3,5275,87,33,34,3,Pay as you go,active,30,346.48,False
2551,2551,9,0,41,0,1223,21,35,21,3,Pay as you go,non-active,30,189.76,False
2552,2552,19,0,39,3,3358,76,387,41,3,Pay as you go,active,30,1685.36,False
2553,2553,19,0,40,3,5103,82,29,52,1,Pay as you go,active,15,444.675,False
2554,2554,12,0,40,3,3298,74,30,50,2,Pay as you go,active,25,286.74,False
2555,2555,20,0,40,4,4680,98,60,45,3,Pay as you go,active,30,431.12,False
2556,2556,13,0,40,3,3265,55,313,35,4,Pay as you go,active,45,865.5,False
2557,2557,22,1,39,5,10020,137,172,60,3,Pay as you go,active,30,1094.28,False
2558,2558,16,0,40,3,14678,185,28,61,3,Pay as you go,active,30,706.52,False
2559,2559,16,0,40,4,5420,99,30,42,3,Pay as you go,active,30,340.76,False
2560,2560,15,0,40,3,6823,111,35,29,3,Pay as you go,active,30,417.36,False
2561,2561,18,0,40,0,3143,70,36,34,3,Pay as you go,non-active,30,272.52,False
2562,2562,34,1,40,6,16045,241,82,49,3,contractual,active,30,979.44,False
2563,2563,13,0,40,4,4000,43,511,25,4,Pay as you go,active,45,1378.575,False
2564,2564,18,0,39,3,16390,198,178,47,2,Pay as you go,active,25,1547.46,False
2565,2565,12,0,39,4,7405,102,214,43,3,Pay as you go,active,30,1156.28,False
2566,2566,9,0,39,0,1780,30,28,28,2,Pay as you go,non-active,25,207.45,False
2567,2567,11,0,40,0,1615,30,41,25,3,Pay as you go,non-active,30,229.8,False
2568,2568,9,1,39,0,905,16,28,17,2,Pay as you go,non-active,25,167.445,True
2569,2569,12,0,39,3,8413,143,412,60,3,Pay as you go,active,30,1990.24,False
2570,2570,16,0,39,4,12370,170,39,64,4,Pay as you go,active,45,411.0,False
2571,2571,17,0,39,4,7623,91,136,54,2,contractual,active,25,959.13,False
2572,2572,32,1,35,0,1860,63,44,34,3,Pay as you go,non-active,30,252.92,True
2573,2573,30,0,38,1,11340,109,29,59,5,Pay as you go,active,55,215.235,False
2574,2574,22,0,38,4,6723,114,54,41,3,Pay as you go,active,30,489.48,False
2575,2575,10,0,36,3,3745,38,28,31,3,Pay as you go,active,30,263.32,False
2576,2576,18,1,37,0,3895,57,37,33,3,Pay as you go,non-active,30,306.08,True
2577,2577,18,0,38,0,3173,60,62,48,4,Pay as you go,non-active,45,235.825,True
2578,2578,9,0,38,0,1038,18,28,19,3,Pay as you go,non-active,30,154.24,True
2579,2579,10,0,38,3,2573,41,28,23,4,Pay as you go,active,45,135.35,False
2580,2580,12,0,35,4,7690,113,42,39,5,Pay as you go,active,55,180.045,False
2581,2581,9,0,38,0,1533,23,37,21,4,Pay as you go,non-active,45,131.4,True
2582,2582,9,0,38,4,1243,20,32,19,5,Pay as you go,active,55,66.945,False
2583,2583,34,0,33,6,16980,254,28,97,2,contractual,active,25,901.53,False
2584,2584,15,0,36,6,7870,132,299,50,3,contractual,active,30,1516.08,False
2585,2585,11,0,38,3,4623,98,30,45,3,Pay as you go,active,30,308.84,False
2586,2586,12,1,37,0,2570,60,66,37,4,Pay as you go,non-active,45,230.75,True
2587,2587,15,0,38,3,3685,69,203,40,2,Pay as you go,active,25,1082.43,False
2588,2588,13,0,29,4,2220,52,221,28,3,contractual,active,30,974.88,False
2589,2589,13,0,28,3,2473,55,58,85,5,Pay as you go,active,55,124.92,False
2590,2590,20,0,29,0,1605,41,38,24,3,Pay as you go,non-active,30,217.84,False
2591,2591,9,0,28,0,1730,26,49,20,4,Pay as you go,non-active,45,166.4,False
2592,2592,19,0,27,3,2130,48,47,30,2,Pay as you go,active,25,309.51,False
2593,2593,11,0,27,3,4130,77,36,40,3,Pay as you go,active,30,312.28,False
2594,2594,11,0,20,3,2600,42,56,31,3,Pay as you go,active,30,329.68,False
2595,2595,25,0,19,4,7298,157,113,59,2,contractual,active,25,843.975,False
2596,2596,21,0,17,3,9838,187,101,57,5,Pay as you go,active,55,301.875,False
2597,2597,17,0,18,6,3758,61,59,36,3,contractual,active,30,388.76,False
2598,2598,11,0,11,4,5295,56,243,27,3,contractual,active,30,1186.04,False
2599,2599,12,1,11,4,2393,35,28,24,3,Pay as you go,active,30,209.12,True
2600,2600,9,0,40,0,4075,67,7,4,3,Pay as you go,active,30,193.68,False
2601,2601,5,0,41,0,305,6,7,2,3,Pay as you go,non-active,30,40.44,False
2602,2602,11,0,39,0,2158,56,345,11,3,Pay as you go,active,30,1468.56,False
2603,2603,11,0,40,0,3903,62,7,22,1,Pay as you go,active,15,256.575,False
2604,2604,5,0,40,0,2098,54,7,20,2,Pay as you go,active,25,128.34,False
2605,2605,12,0,40,0,3480,78,18,15,3,Pay as you go,active,30,214.32,False
2606,2606,5,0,40,0,2065,35,271,5,3,Pay as you go,active,30,1168.0,False
2607,2607,14,0,39,1,8820,117,130,30,3,Pay as you go,active,30,877.48,False
2608,2608,8,0,40,0,13478,165,7,31,3,Pay as you go,active,30,573.72,False
2609,2609,8,0,40,0,4220,79,7,12,3,Pay as you go,active,30,199.96,False
2610,2610,7,0,40,1,5623,91,7,17,3,Pay as you go,active,30,256.56,False
2611,2611,10,0,40,0,1943,50,7,4,3,Pay as you go,non-active,30,107.72,False
2612,2612,26,0,40,2,14845,221,40,19,3,Pay as you go,active,30,762.64,False
2613,2613,5,0,40,1,2800,23,469,9,3,Pay as you go,active,30,1988.92,False
2614,2614,10,0,39,0,15190,178,136,17,2,Pay as you go,active,25,1303.56,False
2615,2615,5,0,39,0,6205,82,172,13,3,Pay as you go,active,30,939.48,False
2616,2616,5,0,39,0,580,10,7,2,2,Pay as you go,non-active,25,58.05,False
2617,2617,5,0,40,0,415,10,7,2,3,Pay as you go,non-active,30,45.0,False
2618,2618,5,0,39,0,305,6,7,2,2,Pay as you go,non-active,25,45.495,True
2619,2619,5,0,39,0,7213,123,370,30,3,Pay as you go,active,30,1773.44,False
2620,2620,8,0,39,0,11170,150,7,34,4,Pay as you go,active,45,300.5,False
2621,2621,9,0,39,0,6423,71,94,24,2,Pay as you go,active,25,715.23,False
2622,2622,24,0,35,0,660,43,7,4,3,Pay as you go,non-active,30,56.12,True
2623,2623,22,0,38,7,10140,89,7,29,5,Pay as you go,active,55,163.935,False
2624,2624,14,0,38,0,5523,94,12,11,2,Pay as you go,active,25,306.765,True
2625,2625,5,0,36,1,2545,18,7,6,3,Pay as you go,active,30,130.52,False
2626,2626,10,0,37,0,2695,37,7,3,3,Pay as you go,non-active,30,137.28,True
2627,2627,10,0,38,0,1973,40,20,18,3,Pay as you go,non-active,30,160.52,True
2628,2628,5,1,38,0,305,6,7,2,3,Pay as you go,non-active,30,40.44,True
2629,2629,5,0,38,1,1373,21,7,2,4,Pay as you go,active,45,52.35,False
2630,2630,5,0,35,0,6490,93,7,9,5,Pay as you go,active,55,109.245,False
2631,2631,5,0,38,0,305,6,7,2,4,Pay as you go,non-active,45,25.275,True
2632,2632,5,0,38,0,305,6,7,2,5,Pay as you go,active,55,15.165,False
2633,2633,26,0,33,2,15780,234,7,67,2,Pay as you go,active,25,752.13,False
2634,2634,7,0,36,2,6670,112,257,20,3,contractual,active,30,1299.28,False
2635,2635,5,0,38,0,3423,78,7,15,3,Pay as you go,active,30,168.04,False
2636,2636,5,0,37,0,1370,40,24,7,3,Pay as you go,non-active,30,152.4,False
2637,2637,7,0,38,0,2485,49,161,10,2,Pay as you go,active,25,838.53,False
2638,2638,5,0,29,1,1020,32,179,2,3,contractual,active,30,758.08,False
2639,2639,5,0,28,0,1273,35,16,55,4,Pay as you go,active,45,72.7,False
2640,2640,12,0,29,0,405,21,7,2,3,Pay as you go,non-active,30,45.04,False
2641,2641,5,0,28,0,305,6,7,2,4,Pay as you go,non-active,45,25.275,False
2642,2642,11,0,27,1,930,28,7,2,2,Pay as you go,active,25,74.61,False
2643,2643,5,0,27,0,2930,57,7,10,3,Pay as you go,active,30,147.48,False
2644,2644,5,0,20,1,1400,22,14,2,2,Pay as you go,active,25,126.99,False
2645,2645,17,0,19,0,6098,137,71,29,2,contractual,active,25,600.075,False
2646,2646,13,0,17,0,8638,167,59,27,5,Pay as you go,active,55,220.575,False
2647,2647,9,0,18,2,2558,41,17,6,3,Pay as you go,active,30,171.96,False
2648,2648,5,0,11,1,4095,36,201,25,3,Pay as you go,active,30,969.24,False
2649,2649,5,1,11,1,1193,15,7,2,3,Pay as you go,active,30,76.32,True
2650,2650,13,0,41,2,4790,83,44,23,3,Pay as you go,active,30,370.92,False
2651,2651,5,0,42,0,738,17,46,10,3,Pay as you go,non-active,30,214.2,False
2652,2652,15,0,40,2,2873,72,398,30,3,Pay as you go,active,30,1709.8,False
2653,2653,15,0,41,2,4618,78,40,41,1,Pay as you go,active,15,478.28,False
2654,2654,8,0,41,2,2813,70,41,39,2,Pay as you go,active,25,314.235,False
2655,2655,16,0,41,3,4195,94,71,34,3,Pay as you go,active,30,455.56,False
2656,2656,9,0,41,2,2780,51,324,24,4,Pay as you go,active,45,880.775,False
2657,2657,18,0,40,4,9535,133,183,49,3,Pay as you go,active,30,1118.72,False
2658,2658,12,0,41,2,14193,181,39,50,3,Pay as you go,active,30,730.96,False
2659,2659,12,0,41,3,4935,95,41,31,4,Pay as you go,active,45,228.25,False
2660,2660,11,0,41,2,6338,107,46,18,3,Pay as you go,active,30,441.8,False
2661,2661,14,1,41,0,2658,66,47,23,4,Pay as you go,non-active,45,185.6,False
2662,2662,30,0,41,5,15560,237,93,38,3,Pay as you go,active,30,1003.88,False
2663,2663,9,0,41,3,3515,39,522,14,4,Pay as you go,active,45,1393.85,False
2664,2664,14,0,40,2,15905,194,189,36,3,Pay as you go,active,30,1399.96,False
2665,2665,8,0,40,3,6920,98,225,32,4,Pay as you go,active,45,737.95,False
2666,2666,5,0,40,0,1295,26,39,17,3,Pay as you go,non-active,30,208.84,False
2667,2667,7,0,41,0,1130,26,52,14,3,Pay as you go,non-active,30,254.24,False
2668,2668,5,0,40,0,420,12,39,6,3,Pay as you go,non-active,30,173.28,True
2669,2669,8,0,40,2,7928,139,423,49,3,Pay as you go,active,30,2014.68,False
2670,2670,12,0,40,3,11885,166,50,53,4,Pay as you go,active,45,426.275,False
2671,2671,13,0,40,3,7138,87,147,43,3,Pay as you go,active,30,877.0,False
2672,2672,28,1,36,0,1375,59,55,23,3,Pay as you go,non-active,30,277.36,True
2673,2673,26,0,39,10,10855,105,40,48,5,contractual,active,55,224.4,False
2674,2674,18,0,39,3,6238,110,65,30,3,Pay as you go,active,30,513.92,False
2675,2675,6,0,37,2,3260,34,39,20,4,Pay as you go,active,45,179.85,False
2676,2676,14,0,38,0,3410,53,48,22,3,Pay as you go,non-active,30,330.52,True
2677,2677,14,1,39,0,2688,56,73,37,4,Pay as you go,non-active,45,251.1,True
2678,2678,5,0,39,0,553,14,39,8,3,Pay as you go,non-active,30,178.68,True
2679,2679,6,0,39,2,2088,37,39,12,4,Pay as you go,active,45,150.625,False
2680,2680,8,0,36,3,7205,109,53,28,5,Pay as you go,active,55,189.21,False
2681,2681,5,0,39,0,1048,19,48,10,4,Pay as you go,non-active,45,146.675,True
2682,2682,5,0,39,3,758,16,43,8,5,Pay as you go,active,55,76.11,False
2683,2683,30,0,34,5,16495,250,39,86,2,contractual,active,25,929.025,False
2684,2684,11,0,37,5,7385,128,310,39,3,contractual,active,30,1540.52,False
2685,2685,7,0,39,2,4138,94,41,34,3,Pay as you go,active,30,333.28,False
2686,2686,8,0,38,0,2085,56,77,26,4,Pay as you go,non-active,45,246.025,False
2687,2687,11,0,39,2,3200,65,214,29,3,Pay as you go,active,30,986.6,False
2688,2688,9,0,30,3,1735,48,232,17,3,contractual,active,30,999.32,False
2689,2689,9,0,29,2,1988,51,69,74,5,Pay as you go,active,55,134.085,False
2690,2690,16,0,30,0,1120,37,49,13,3,Pay as you go,non-active,30,242.28,False
2691,2691,5,0,29,0,1245,22,60,9,4,Pay as you go,non-active,45,181.675,False
2692,2692,15,0,28,2,1645,44,58,19,2,Pay as you go,active,25,337.005,False
2693,2693,7,0,28,2,3645,73,47,29,4,Pay as you go,active,45,210.45,False
2694,2694,7,0,21,2,2115,38,67,20,3,Pay as you go,active,30,354.12,False
2695,2695,21,0,20,3,6813,153,124,48,2,contractual,active,25,871.47,False
2696,2696,17,0,18,2,9353,183,112,46,5,Pay as you go,active,55,311.04,False
2697,2697,13,0,19,5,3273,57,70,25,4,Pay as you go,active,45,258.25,False
2698,2698,7,0,12,3,4810,52,254,16,3,Pay as you go,active,30,1210.48,False
2699,2699,8,1,12,3,1908,31,39,13,3,Pay as you go,active,30,233.56,True
2700,2700,13,0,39,0,4560,71,7,15,2,Pay as you go,active,25,239.895,False
2701,2701,5,0,40,0,305,6,7,2,2,Pay as you go,non-active,25,45.495,False
2702,2702,15,0,38,0,2643,60,334,22,2,Pay as you go,active,25,1624.635,False
2703,2703,15,0,39,0,4388,66,7,33,1,Pay as you go,active,15,283.47,False
2704,2704,8,0,39,0,2583,58,7,31,1,Pay as you go,active,15,183.755,False
2705,2705,16,0,39,1,3965,82,7,26,3,Pay as you go,active,30,189.88,False
2706,2706,9,0,39,0,2550,39,260,16,3,Pay as you go,active,30,1143.56,False
2707,2707,18,0,38,2,9305,121,119,41,3,Pay as you go,active,30,853.04,False
2708,2708,12,0,39,0,13963,169,7,42,3,Pay as you go,active,30,593.28,False
2709,2709,12,0,39,1,4705,83,7,23,3,Pay as you go,active,30,219.52,False
2710,2710,11,0,39,0,6108,95,7,10,2,Pay as you go,active,25,310.635,False
2711,2711,14,1,39,0,2428,54,7,15,3,Pay as you go,non-active,30,127.28,False
2712,2712,30,0,39,3,15330,225,29,30,3,Pay as you go,active,30,738.2,False
2713,2713,9,0,39,1,3285,27,458,6,3,Pay as you go,active,30,1964.48,False
2714,2714,14,0,38,0,15675,182,125,28,2,Pay as you go,active,25,1276.065,False
2715,2715,8,0,38,1,6690,86,161,24,3,Pay as you go,active,30,915.04,False
2716,2716,5,0,38,0,1065,14,7,9,2,Pay as you go,non-active,25,80.055,False
2717,2717,7,0,39,0,900,14,7,6,2,Pay as you go,non-active,25,72.63,False
2718,2718,5,0,38,0,305,6,7,2,2,Pay as you go,non-active,25,45.495,True
2719,2719,8,0,38,0,7698,127,359,41,2,Pay as you go,active,25,1967.625,False
2720,2720,12,0,38,1,11655,154,7,45,3,Pay as you go,active,30,500.36,False
2721,2721,13,0,38,1,6908,75,83,35,2,Pay as you go,active,25,687.735,False
2722,2722,28,1,34,0,1145,47,7,15,2,Pay as you go,non-active,25,85.14,True
2723,2723,26,0,37,8,10625,93,7,40,4,Pay as you go,active,45,285.45,False
2724,2724,18,0,37,1,6008,98,7,22,2,Pay as you go,active,25,306.27,True
2725,2725,6,0,35,0,3030,22,7,12,3,Pay as you go,active,30,150.08,False
2726,2726,14,0,36,0,3180,41,7,14,3,Pay as you go,non-active,30,156.84,True
2727,2727,14,0,37,0,2458,44,9,29,3,Pay as you go,non-active,30,136.08,True
2728,2728,5,1,37,0,305,6,7,2,3,Pay as you go,non-active,30,40.44,True
2729,2729,6,0,37,0,1858,25,7,4,3,Pay as you go,active,30,103.32,False
2730,2730,8,0,34,1,6975,97,7,20,4,Pay as you go,active,45,194.3,False
2731,2731,5,0,37,0,818,7,7,2,4,Pay as you go,non-active,45,38.125,True
2732,2732,5,0,37,1,305,6,7,2,5,Pay as you go,active,55,15.165,False
2733,2733,30,0,32,3,16265,238,7,78,2,Pay as you go,active,25,774.135,False
2734,2734,11,0,35,3,7155,116,246,31,2,contractual,active,25,1434.195,False
2735,2735,7,0,37,0,3908,82,7,26,2,Pay as you go,active,25,211.05,False
2736,2736,8,0,36,0,1855,44,13,18,3,Pay as you go,non-active,30,127.96,False
2737,2737,11,0,37,0,2970,53,150,21,2,Pay as you go,active,25,811.035,False
2738,2738,9,0,28,1,1505,36,168,9,2,contractual,active,25,825.345,False
2739,2739,9,0,27,0,1758,39,7,66,4,Pay as you go,active,45,62.425,False
2740,2740,16,0,28,0,890,25,7,5,2,Pay as you go,non-active,25,72.675,False
2741,2741,5,0,27,0,1015,10,7,2,4,Pay as you go,non-active,45,43.125,False
2742,2742,15,0,26,0,1415,32,7,11,2,Pay as you go,active,25,96.615,False
2743,2743,7,0,26,0,3415,61,7,21,3,Pay as you go,active,30,167.04,False
2744,2744,7,0,19,0,1885,26,7,12,2,Pay as you go,active,25,117.495,False
2745,2745,21,0,18,1,6583,141,60,40,1,contractual,active,15,699.82,False
2746,2746,17,0,16,0,9123,171,48,38,4,Pay as you go,active,45,352.35,False
2747,2747,13,0,17,3,3043,45,7,17,3,Pay as you go,active,30,151.52,False
2748,2748,7,0,10,1,4580,40,190,8,3,Pay as you go,active,30,944.8,False
2749,2749,8,0,10,1,1678,19,7,5,3,Pay as you go,active,30,95.88,True
2750,2750,15,0,40,1,4865,78,21,22,3,Pay as you go,active,30,281.72,False
2751,2751,7,0,41,0,813,12,23,9,3,Pay as you go,non-active,30,125.0,False
2752,2752,17,0,39,1,2948,67,375,29,3,Pay as you go,active,30,1620.6,False
2753,2753,17,0,40,1,4693,73,17,40,1,Pay as you go,active,15,355.63,False
2754,2754,10,0,40,1,2888,65,18,38,2,Pay as you go,active,25,213.885,False
2755,2755,18,0,40,2,4270,89,48,33,3,Pay as you go,active,30,366.36,False
2756,2756,11,0,40,1,2855,46,301,23,3,Pay as you go,active,30,1320.04,False
2757,2757,20,0,39,3,9610,128,160,48,3,Pay as you go,active,30,1029.52,False
2758,2758,14,0,40,1,14268,176,16,49,3,Pay as you go,active,30,641.76,False
2759,2759,14,0,40,2,5010,90,18,30,3,Pay as you go,active,30,276.0,False
2760,2760,13,0,40,1,6413,102,23,17,3,Pay as you go,active,30,352.6,False
2761,2761,16,0,40,0,2733,61,24,22,3,Pay as you go,non-active,30,207.76,False
2762,2762,32,1,40,4,15635,232,70,37,3,Pay as you go,active,30,914.68,False
2763,2763,11,0,40,2,3590,34,499,13,3,Pay as you go,active,30,2140.96,False
2764,2764,16,0,39,1,15980,189,166,35,2,Pay as you go,active,25,1474.605,False
2765,2765,10,0,39,2,6995,93,202,31,3,Pay as you go,active,30,1091.52,False
2766,2766,7,0,39,0,1370,21,16,16,2,Pay as you go,non-active,25,134.595,False
2767,2767,9,0,40,0,1205,21,29,13,3,Pay as you go,non-active,30,165.04,False
2768,2768,7,0,39,0,495,7,16,5,2,Pay as you go,non-active,25,94.59,True
2769,2769,10,0,39,1,8003,134,400,48,3,Pay as you go,active,30,1925.48,False
2770,2770,14,0,39,2,11960,161,27,52,4,Pay as you go,active,45,370.525,False
2771,2771,15,0,39,2,7213,82,124,42,2,Pay as you go,active,25,886.275,False
2772,2772,30,1,35,0,1450,54,32,22,3,Pay as you go,non-active,30,188.16,True
2773,2773,28,0,38,9,10930,100,17,47,5,Pay as you go,active,55,190.95,False
2774,2774,20,0,38,2,6313,105,42,29,2,Pay as you go,active,25,477.81,False
2775,2775,8,0,36,1,3335,29,16,19,3,Pay as you go,active,30,198.56,False
2776,2776,16,1,37,0,3485,48,25,21,3,Pay as you go,non-active,30,241.32,True
2777,2777,16,1,38,0,2763,51,50,36,4,Pay as you go,non-active,45,195.35,True
2778,2778,7,0,38,0,628,9,16,7,3,Pay as you go,non-active,30,89.48,True
2779,2779,8,0,38,1,2163,32,16,11,4,Pay as you go,active,45,94.875,False
2780,2780,10,0,35,2,7280,104,30,27,5,Pay as you go,active,55,155.76,False
2781,2781,7,0,38,0,1123,14,25,9,4,Pay as you go,non-active,45,90.925,True
2782,2782,7,0,38,2,833,11,20,7,5,Pay as you go,active,55,42.66,False
2783,2783,32,0,33,4,16570,245,16,85,2,contractual,active,25,828.675,False
2784,2784,13,0,36,4,7460,123,287,38,3,contractual,active,30,1451.32,False
2785,2785,9,0,38,1,4213,89,18,33,3,Pay as you go,active,30,244.08,False
2786,2786,10,0,37,0,2160,51,54,25,3,Pay as you go,non-active,30,304.44,False
2787,2787,13,0,38,1,3275,60,191,28,2,Pay as you go,active,25,1009.575,False
2788,2788,11,0,29,2,1810,43,209,16,3,contractual,active,30,910.12,False
2789,2789,11,0,28,1,2063,46,46,73,5,Pay as you go,active,55,100.635,False
2790,2790,18,0,29,0,1195,32,26,12,3,Pay as you go,non-active,30,153.08,False
2791,2791,7,0,28,0,1320,17,37,8,4,Pay as you go,non-active,45,125.925,False
2792,2792,17,0,27,1,1720,39,35,18,2,Pay as you go,active,25,236.655,False
2793,2793,9,0,27,1,3720,68,24,28,3,Pay as you go,active,30,247.52,False
2794,2794,9,0,20,1,2190,33,44,19,3,Pay as you go,active,30,264.92,False
2795,2795,23,0,19,2,6887,148,101,47,2,contractual,active,25,771.075,False
2796,2796,19,0,17,1,9427,178,89,45,5,Pay as you go,active,55,277.575,False
2797,2797,15,0,18,4,3347,52,47,24,3,Pay as you go,active,30,323.96,False
2798,2798,9,0,11,2,4885,47,231,15,3,Pay as you go,active,30,1121.28,False
2799,2799,10,1,11,2,1982,26,16,12,3,Pay as you go,active,30,144.32,True
2800,2800,11,0,40,1,4485,76,3,16,3,Pay as you go,active,30,194.44,False
2801,2801,3,0,41,0,433,10,5,3,3,Pay as you go,non-active,30,37.72,False
2802,2802,13,0,39,1,2568,65,357,23,3,Pay as you go,active,30,1533.32,False
2803,2803,13,0,40,1,4313,71,0,34,1,Pay as you go,active,15,241.12,False
2804,2804,6,0,40,1,2508,63,0,32,2,Pay as you go,active,25,115.695,False
2805,2805,14,0,40,2,3890,87,30,27,3,Pay as you go,active,30,279.08,False
2806,2806,7,0,40,1,2475,44,283,17,3,Pay as you go,active,30,1232.76,False
2807,2807,16,0,39,3,9230,126,142,42,3,Pay as you go,active,30,942.24,False
2808,2808,10,0,40,1,13888,174,0,43,3,Pay as you go,active,30,562.48,False
2809,2809,10,0,40,2,4630,88,0,24,3,Pay as you go,active,30,188.72,False
2810,2810,9,0,40,1,6033,100,5,11,3,Pay as you go,active,30,265.32,False
2811,2811,12,1,40,0,2353,59,6,16,3,Pay as you go,non-active,30,120.48,False
2812,2812,28,0,40,4,15255,230,52,31,3,Pay as you go,active,30,827.4,False
2813,2813,7,0,40,2,3210,32,481,7,3,Pay as you go,active,30,2053.68,False
2814,2814,12,0,39,1,15600,187,148,29,2,Pay as you go,active,25,1376.415,False
2815,2815,6,0,39,2,6615,91,184,25,3,Pay as you go,active,30,1004.24,False
2816,2816,3,0,39,0,990,19,0,10,2,Pay as you go,non-active,25,45.405,False
2817,2817,5,0,40,0,825,19,11,7,3,Pay as you go,non-active,30,77.76,False
2818,2818,0,0,39,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
2819,2819,6,0,39,1,7623,132,382,42,3,Pay as you go,active,30,1838.2,False
2820,2820,10,0,39,2,11580,159,9,46,4,Pay as you go,active,45,315.975,False
2821,2821,11,0,39,2,6833,80,106,36,2,Pay as you go,active,25,788.085,False
2822,2822,26,1,35,0,1070,52,14,16,3,Pay as you go,non-active,30,100.88,True
2823,2823,24,0,38,9,10550,98,0,41,5,Pay as you go,active,55,159.72,False
2824,2824,16,0,38,2,5933,103,24,23,2,Pay as you go,active,25,379.62,False
2825,2825,4,0,36,1,2955,27,0,13,3,Pay as you go,active,30,119.28,False
2826,2826,12,0,37,0,3105,46,7,15,3,Pay as you go,non-active,30,154.04,True
2827,2827,12,0,38,0,2383,49,32,30,4,Pay as you go,non-active,45,140.8,True
2828,2828,3,0,38,0,248,7,0,1,3,Pay as you go,non-active,30,10.2,True
2829,2829,4,0,38,1,1783,30,0,5,4,Pay as you go,active,45,45.325,False
2830,2830,6,0,35,2,6900,102,12,21,5,Pay as you go,active,55,123.03,False
2831,2831,3,0,38,0,743,12,7,3,4,Pay as you go,non-active,45,36.375,True
